Feature,Importance
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_60837,8.92988754293136e-07
Employment Status - Own children of the householder 6 to 17 years - All parents in family in labor force,8.903432420314989e-07
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_83438",8.881430055345264e-07
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_33.4,8.773427558608948e-07
Health Insurance Coverage - Civilian noninstitutionalized population - With health insurance coverage - With public coverage,8.65041929421079e-07
Income and benefits - Families - Median family income (dollars)_52107,8.47974910857434e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_16729,8.45117134295953e-07
Income and benefits - Total households - Mean household income (dollars)_64532,8.356293141848145e-07
Income and benefits - Total households - Mean household income (dollars)_139868,8.050496558493867e-07
Income and benefits - Total households - Median household income (dollars)_92097,7.911401849713487e-07
"Commuting to Work - Workers 16 years and over - Car, truck, or van -- drove alone",7.735479160425455e-07
Income and benefits - Total households - Median household income (dollars)_130921,7.668819427245115e-07
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_18686,7.433054365583106e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_38850,7.398129574122125e-07
Income and benefits - Total households - Mean household income (dollars)_113009,7.381620485509286e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_52656,7.357718088187488e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_11211,7.064796744432142e-07
Health Insurance Coverage - Civilian noninstitutionalized population 19 to 64 years - In labor force - Unemployed - With health insurance coverage,7.010427320760257e-07
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_-,6.692579822193965e-07
"Occupation - Civilian employed population 16 years and over - Management, business, science, and arts occupations",6.593095679927877e-07
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3255,6.532361517974273e-07
Income and benefits - Families - Median family income (dollars)_129028,6.455298154069582e-07
Income and benefits - Total households - Median household income (dollars)_49337,6.415977985515326e-07
Income and benefits - Median earnings for workers (dollars)_59288,6.104577236439355e-07
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_65833",6.092758396628924e-07
Income and benefits - Median earnings for workers (dollars)_60250,5.916319469205399e-07
Income and benefits - Total households - Median household income (dollars)_126287,5.854054888594724e-07
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_36.1,5.786259269643855e-07
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_26.1,5.765480226267347e-07
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20524,5.640510771556727e-07
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20651,5.559097938376973e-07
Income and benefits - Families - Mean family income (dollars)_111850,5.441113644898282e-07
Income and benefits - Families - Mean family income (dollars)_239591,5.295848626075943e-07
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_27062,5.253853605003936e-07
Income and benefits - Total households - Mean household income (dollars)_173184,4.831701209595924e-07
Income and benefits - Total households - Median household income (dollars)_79833,4.7093783864682273e-07
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_31.5,4.668376066229544e-07
Income and benefits - Families - Mean family income (dollars)_225110,4.6354439457445905e-07
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_19163,4.5506304759747135e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_93822,4.371482228452538e-07
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_31674,4.257705767269665e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_13884,4.2149964716567377e-07
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_28.1,4.161171832741474e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_11118,4.0604243197236844e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10899,4.01718846929195e-07
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_69252",4.0000149520359417e-07
Income and benefits - Total households - With earnings - Mean earnings (dollars)_N,3.7048516735465235e-07
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_60323",3.70240717036745e-07
Income and benefits - Families - Mean family income (dollars)_184355,3.6060168878681464e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_N,3.5929459828595423e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_134209,3.590248501004895e-07
Income and benefits - Total households - Median household income (dollars)_72685,3.551350443390686e-07
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_-,3.437936274379665e-07
Income and benefits - Total households - Mean household income (dollars)_-,3.3942118948950667e-07
Income and benefits - Families - Mean family income (dollars)_N,3.3627206635151244e-07
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_73362",3.352389379453692e-07
Income and benefits - Total households - With earnings - Mean earnings (dollars)_157632,3.260500982809672e-07
Income and benefits - Total households - With earnings - Mean earnings (dollars)_138692,3.2041423383745856e-07
Income and benefits - Families - Median family income (dollars)_122035,2.9788122216418617e-07
Income and benefits - Families - Median family income (dollars)_151364,2.86801071405447e-07
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_50962",2.838073226277822e-07
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_20850,2.836848187701252e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_92896,2.829400068660043e-07
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_-,2.815970970878272e-07
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2383,2.6477420131497746e-07
Income and benefits - Families - Median family income (dollars)_107949,2.6198566649053455e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_-,2.5944566957961064e-07
Income and benefits - Total households - Mean household income (dollars)_107725,2.538574276314642e-07
Income and benefits - Families - Mean family income (dollars)_288814,2.405006443220544e-07
Income and benefits - Total households - Mean household income (dollars)_244987,2.253249557938068e-07
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25027,2.175624812491937e-07
Income and benefits - Total households - With earnings - Mean earnings (dollars)_209314,2.1414444514164984e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10318,2.0857401460515602e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_N,2.0751632660162776e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_-,2.0381705392054623e-07
Income and benefits - Families - Mean family income (dollars)_236874,2.0117251630569254e-07
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_35285,1.968503033191252e-07
Income and benefits - Families - Median family income (dollars)_108199,1.9001246331988091e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_82055,1.8907832569819736e-07
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_6353,1.8712528983554177e-07
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_19132,1.8444113929154594e-07
Income and benefits - Total households - With earnings - Mean earnings (dollars)_94773,1.70048701539442e-07
Income and benefits - Total households - Mean household income (dollars)_128423,1.622216535708622e-07
Income and benefits - Families - Mean family income (dollars)_156142,1.5960995521567e-07
Income and benefits - Total households - With earnings - Mean earnings (dollars)_74537,1.582481337124894e-07
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_43121",1.533275977910316e-07
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1786,1.517476637414147e-07
Income and benefits - Families - Mean family income (dollars)_148170,1.5015093614465082e-07
Income and benefits - Total households - With earnings - Mean earnings (dollars)_150624,1.4613815701772006e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_58002,1.4455240145045607e-07
Income and benefits - Families - Mean family income (dollars)_79798,1.4028426407657339e-07
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_34.4,1.4005113710952158e-07
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_24718,1.3619155704009434e-07
Income and benefits - Total households - Median household income (dollars)_133320,1.3544750953346744e-07
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_51250",1.3498916896391912e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9732,1.3194458599864206e-07
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_-",1.3120851872836315e-07
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_19695,1.2783423611237974e-07
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_51420,1.2473524667152317e-07
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_-,1.217197463622959e-07
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_55550,1.1902634612382752e-07
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2105,1.1795734291307584e-07
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_45516",1.1412629493482858e-07
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_60078",1.1408693306960394e-07
Income and benefits - Families - Mean family income (dollars)_80071,1.1149517146000561e-07
Income and benefits - Families - Mean family income (dollars)_82813,1.0628903184449402e-07
Income and benefits - Total households - With earnings - Mean earnings (dollars)_-,1.0582703122658207e-07
Income and benefits - Families - Mean family income (dollars)_126038,1.02378211253064e-07
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_13794,1.0132211118839227e-07
Income and benefits - Median earnings for workers (dollars)_30169,1.0072440571406005e-07
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3053,9.582330664833282e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_30.5,9.438279482169809e-08
Income and benefits - Total households - Median household income (dollars)_250000,9.056303178107286e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_28907,8.963166974279537e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_271488,8.941395848361156e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_210830,8.79498374817958e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_48032,8.743507462436244e-08
Income and benefits - Total households - Mean household income (dollars)_60548,8.64225307983895e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_67491,8.580411106183831e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_66140,8.549102443891802e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_69167",8.48026538121331e-08
Income and benefits - Median earnings for workers (dollars)_39464,8.429920767526762e-08
Income and benefits - Total households - Median household income (dollars)_120029,8.335890441848364e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_30892,8.302015972538429e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_27.4,8.213343429913057e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_74532,8.208643601580691e-08
Income and benefits - Families - Median family income (dollars)_-,8.021070276642018e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25319,7.979857511757756e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_27.9,7.892405330849809e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_50109",7.86436364654631e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_39926",7.665464529445184e-08
Income and benefits - Families - Mean family income (dollars)_138796,7.333495481106375e-08
Income and benefits - Total households - Mean household income (dollars)_164101,7.2407771408547e-08
Income and benefits - Total households - Mean household income (dollars)_105554,7.200363030327258e-08
Income and benefits - Median earnings for workers (dollars)_33411,7.132734008318929e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_64884",7.096126403177063e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_102606,7.062724502108244e-08
Income and benefits - Families - Mean family income (dollars)_195682,6.921562307045412e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_68477,6.837171546516431e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_68456",6.664371801461731e-08
Income and benefits - Median earnings for workers (dollars)_57443,6.516400041593189e-08
Income and benefits - Total households - Median household income (dollars)_83008,6.486344449305249e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_N,6.435641617907494e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_63304",6.364179934949831e-08
Income and benefits - Families - Mean family income (dollars)_91126,6.149373726484898e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_87353",6.147065899444607e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_34.2,6.078055576001764e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_16332,5.902599952606284e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_5600,5.752064952880511e-08
Income and benefits - Total households - Median household income (dollars)_151113,5.5936303035603573e-08
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_99792",5.3872778801257094e-08
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_106932",5.3807961281089894e-08
Income and benefits - Families - Median family income (dollars)_107105,5.3650379484783325e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_101698,5.2816185260936656e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_99565,5.26618869653861e-08
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_65331",5.124209549241383e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_21634,5.121854978617656e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_N,4.990203695280708e-08
Income and benefits - Median earnings for workers (dollars)_33477,4.915055767373686e-08
Income and benefits - Total households - Mean household income (dollars)_148068,4.844598039935167e-08
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_117466",4.684534247815119e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_199662,4.567567798856588e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2936,4.517151942044074e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4537,4.471980408720652e-08
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10894,4.324948332565655e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_21881,4.208554222313349e-08
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_49757",4.1608975407807494e-08
Income and benefits - Median earnings for workers (dollars)_34019,4.142757391207016e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_41149,4.137375685968857e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1360,4.117150896317238e-08
Income and benefits - Families - Mean family income (dollars)_169388,4.055226550645051e-08
Income and benefits - Families - Median family income (dollars)_70296,4.021865879123887e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25750,3.883352074799014e-08
Income and benefits - Families - Median family income (dollars)_180707,3.8394990257272034e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_nan,3.627888193965662e-08
Income and benefits - Families - Mean family income (dollars)_149455,3.619753854259001e-08
Income and benefits - Total households - Mean household income (dollars)_132878,3.52375140729404e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_52136,3.422305025283393e-08
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12337,3.406002549495599e-08
Income and benefits - Families - Median family income (dollars)_130354,3.363016814844168e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_19734,3.354558196554876e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_59804,3.243846954856681e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_29.4,3.2345749185754054e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_89995,3.1910753175731826e-08
Income and benefits - Total households - Mean household income (dollars)_145146,3.174458627136907e-08
Income and benefits - Total households - Median household income (dollars)_-,3.118704585359579e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_50022",3.088913444991708e-08
Income and benefits - Median earnings for workers (dollars)_81989,3.061990277738133e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_90963",2.9270590590704925e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_16404,2.923947651631149e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_28.9,2.9118923688473034e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_81077",2.909857148496009e-08
Income and benefits - Total households - Median household income (dollars)_75009,2.8824313772731655e-08
Income and benefits - Families - Mean family income (dollars)_84739,2.879867935551914e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_29.9,2.862786249593874e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_85900,2.7835504104857596e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_22427,2.7647161658311675e-08
Income and benefits - Families - Mean family income (dollars)_123034,2.7186258460123668e-08
Income and benefits - Families - Mean family income (dollars)_171192,2.7108498895073222e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_104555,2.69677563007341e-08
Income and benefits - Median earnings for workers (dollars)_49723,2.682327083859709e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23069,2.632549558562961e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_27.5,2.5506226465819773e-08
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_5297,2.5458493584231463e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4898,2.4797341639504862e-08
Income and benefits - Total households - Median household income (dollars)_103349,2.360129156639437e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_234606,2.299553957087483e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_100203,2.2696456861324074e-08
Income and benefits - Total households - Mean household income (dollars)_180580,2.2618397135101155e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_32.6,2.2455293250754776e-08
Income and benefits - Total households - Mean household income (dollars)_65024,2.1918743650754056e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_25249,2.1733155487556194e-08
Income and benefits - Total households - Median household income (dollars)_61979,2.1724706853144095e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_68121",2.1274645393238394e-08
Income and benefits - Median earnings for workers (dollars)_54845,2.0360186881854923e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_22057,2.0293913384938505e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_63010",2.0028515801517286e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_74192,1.9361438764506188e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_75233,1.909704207737209e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_63978,1.8943974796070226e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_49050",1.8902397324217478e-08
Income and benefits - Total households - Median household income (dollars)_83110,1.8869841377958448e-08
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_8241,1.8867966831038556e-08
Income and benefits - Total households - Median household income (dollars)_124443,1.833969637512022e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_-",1.8224175319114307e-08
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_11566,1.7843352801025793e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_50686,1.7814472337316698e-08
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_26.4,1.7626134511197898e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4722,1.741946245732902e-08
Income and benefits - Total households - Mean household income (dollars)_191321,1.7046514047166114e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_42544,1.7014961242936015e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_28092,1.6891707189896524e-08
Income and benefits - Median earnings for workers (dollars)_50717,1.6875203852246517e-08
Income and benefits - Families - Mean family income (dollars)_195445,1.662417622224585e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_29426,1.6611213011077752e-08
Income and benefits - Total households - Median household income (dollars)_87665,1.6576935071923674e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_120718,1.6401039360361467e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_67558,1.6118443040585946e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_27510,1.544926728296969e-08
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_56594,1.5264968028654272e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_28751,1.5254782200527887e-08
Income and benefits - Total households - Mean household income (dollars)_113310,1.5154946531533157e-08
Income and benefits - Families - Mean family income (dollars)_193003,1.5109079958549485e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3743,1.4924214013572797e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_21613,1.4789359598810863e-08
Income and benefits - Total households - Median household income (dollars)_154826,1.3875123150184179e-08
Income and benefits - Total households - Median household income (dollars)_37322,1.3490509501350836e-08
Income and benefits - Total households - Median household income (dollars)_63125,1.328886969396363e-08
Income and benefits - Total households - Mean household income (dollars)_89955,1.3286850664355405e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_15380,1.3229560053156867e-08
Income and benefits - Total households - Mean household income (dollars)_73348,1.3129339886391144e-08
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_84570",1.3096514813276387e-08
Income and benefits - Total households - Mean household income (dollars)_154098,1.3073632743252338e-08
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_41700",1.2929084062720607e-08
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_9906,1.2770854579465475e-08
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_41219,1.199566466213391e-08
Income and benefits - Total households - Median household income (dollars)_89661,1.1948308522236472e-08
Income and benefits - Total households - Median household income (dollars)_63579,1.1646398269609136e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_27290,1.1462118606305207e-08
Income and benefits - Median earnings for workers (dollars)_35163,1.0938516142275041e-08
Income and benefits - Total households - With earnings - Mean earnings (dollars)_75583,1.083818617968749e-08
Income and benefits - Families - Mean family income (dollars)_178828,1.0539134912213524e-08
Income and benefits - Total households - Median household income (dollars)_105846,1.0368816153481105e-08
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10881,1.0322128723392742e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23633,1.014757471381585e-08
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25624,1.0135157432172508e-08
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12894,9.97136516930622e-09
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_27.1,9.869894787056011e-09
Income and benefits - Total households - Median household income (dollars)_89278,9.445913649881646e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10162,9.40536479228726e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20080,9.31055681705569e-09
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_66250",8.937019475038107e-09
Income and benefits - Total households - Mean household income (dollars)_144992,8.880105938060598e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9172,8.478492125011556e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_15357,8.348563171386622e-09
Income and benefits - Total households - Mean household income (dollars)_242080,8.147040026072752e-09
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_30.4,8.052561539364417e-09
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_127847,7.953340710826558e-09
Income and benefits - Total households - Median household income (dollars)_104442,7.862320096825765e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_15765,7.411087955966375e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10514,7.268053766392448e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_47101,7.20071836006178e-09
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_47674,7.141293903770408e-09
Income and benefits - Families - Mean family income (dollars)_225181,7.139084949732974e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9804,7.08453472943851e-09
Income and benefits - Median earnings for workers (dollars)_37335,6.84578241671065e-09
Income and benefits - Median earnings for workers (dollars)_83401,6.824039376277295e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_26290,6.697266171979699e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_46003",6.402268131326022e-09
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_74252,6.377282588943147e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_51669",6.326728081400596e-09
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_84427",6.318144033421102e-09
Income and benefits - Total households - Median household income (dollars)_94484,6.262288633142125e-09
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2082,6.206300250957689e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_128356,6.136068451713933e-09
Income and benefits - Families - Median family income (dollars)_142843,5.842414916347948e-09
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2294,5.7483309921478475e-09
Income and benefits - Families - Mean family income (dollars)_102556,5.6958186209229e-09
Income and benefits - Total households - Median household income (dollars)_93358,5.614159196355556e-09
Income and benefits - Families - Mean family income (dollars)_187514,5.497412365645904e-09
Income and benefits - Total households - Median household income (dollars)_106845,5.411873184560093e-09
Income and benefits - Total households - Median household income (dollars)_117587,5.384834851916275e-09
Income and benefits - Total households - Mean household income (dollars)_198025,5.345798969711225e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_nan,5.316572083561255e-09
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_70344,5.119395551702242e-09
Income and benefits - Families - Median family income (dollars)_111432,5.070566807273407e-09
Income and benefits - Families - Median family income (dollars)_199390,5.069033181514154e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_280046,5.031061808354614e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_32336,5.0293275208041765e-09
Income and benefits - Median earnings for workers (dollars)_46336,4.966333664377977e-09
Income and benefits - Total households - Mean household income (dollars)_58561,4.940668175357483e-09
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_72840,4.9386345725289304e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_193750",4.778227416136955e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_79433,4.585611358329133e-09
Income and benefits - Families - Median family income (dollars)_109042,4.535207869955859e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_21728,4.491213851589799e-09
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1364,4.275143583440122e-09
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_57348",4.214251765897019e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23238,4.157742649824881e-09
Income and benefits - Families - Median family income (dollars)_131800,4.155565533138974e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_18775,4.111206886374034e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_19478,4.064702534854442e-09
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_81552,4.018894592291182e-09
Income and benefits - Median earnings for workers (dollars)_55511,3.853370868801781e-09
Income and benefits - Families - Mean family income (dollars)_80078,3.785148101404304e-09
Income and benefits - Total households - Median household income (dollars)_91549,3.70908447274404e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_39171,3.5328907769058647e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_86106",3.3814700858387874e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_37210,3.3744762175925105e-09
Income and benefits - Families - Median family income (dollars)_81163,3.333617009327227e-09
